Year,Game Number,Home Team,Away Team,L_2 Cluster,H_1 Cluster
2018,3,TEN,JAX,7,3
2018,4,BAL,PIT,6,4
2018,4,BUF,GB,9,8
2018,4,CIN,ATL,2,1
2018,4,CLE,OAK,4,2
2018,4,DET,DAL,6,4
2018,4,HOU,IND,6,4
2018,4,KC,DEN,4,2
2018,4,MIA,NE,9,8
2018,4,MIN,LA,5,4
2018,4,NO,NYG,7,4
2018,4,NYJ,JAX,9,8
2018,4,PHI,TEN,4,2
2018,4,SEA,ARI,7,6
2018,4,SF,LAC,2,5
2018,4,TB,CHI,9,7
2018,5,ARI,SF,5,4
2018,5,ATL,PIT,5,8
2018,5,BAL,CLE,7,6
2018,5,DAL,HOU,7,6
2018,5,DEN,NYJ,5,8
2018,5,GB,DET,9,8
2018,5,IND,NE,9,8
2018,5,JAX,KC,9,8
2018,5,LA,SEA,2,5
2018,5,MIA,CIN,8,10
2018,5,MIN,PHI,6,4
2018,5,NYG,CAR,5,4
2018,5,OAK,LAC,5,8
2018,5,TEN,BUF,6,4
2018,5,WAS,NO,9,8
2018,6,ARI,MIN,9,8
2018,6,BAL,TEN,9,8
2018,6,BUF,HOU,1,6
2018,6,CAR,WAS,9,8
2018,6,CHI,MIA,2,1
2018,6,IND,NYJ,5,8
2018,6,JAX,DAL,9,8
2018,6,KC,NE,8,10
2018,6,LAC,CLE,9,8
2018,6,LA,DEN,9,8
2018,6,PHI,NYG,9,8
2018,6,PIT,CIN,7,5
2018,6,SEA,OAK,9,8
2018,6,SF,GB,3,1
2018,6,TB,ATL,5,8
2018,7,BUF,IND,9,8
2018,7,CAR,PHI,10,10
2018,7,CIN,KC,9,8
2018,7,CLE,TB,6,4
2018,7,DAL,WAS,5,4
2018,7,DEN,ARI,9,7
2018,7,DET,MIA,9,8
2018,7,HOU,JAX,9,8
2018,7,LA,SF,9,8
2018,7,MIN,NYJ,6,4
2018,7,NE,CHI,6,3
2018,7,NO,BAL,4,2
2018,7,NYG,ATL,6,4
2018,7,TEN,LAC,5,8
2018,8,BAL,CAR,9,8
2018,8,CLE,PIT,5,4
2018,8,DEN,KC,5,4
2018,8,GB,LA,2,5
2018,8,IND,OAK,2,5
2018,8,MIA,HOU,9,8
2018,8,NE,BUF,6,4
2018,8,NO,MIN,7,4
2018,8,NYJ,CHI,9,8
2018,8,PHI,JAX,7,3
2018,8,SEA,DET,5,8
2018,8,SF,ARI,8,10
2018,8,TB,CIN,9,8
2018,8,WAS,NYG,6,4
2018,9,ATL,WAS,9,8
2018,9,CHI,BUF,9,8
2018,9,DET,MIN,9,8
2018,9,GB,NE,6,4
2018,9,HOU,DEN,7,3
2018,9,KC,CLE,9,8
2018,9,LAC,SEA,5,4
2018,9,LA,NO,5,8
2018,9,NYJ,MIA,6,4
2018,9,OAK,SF,9,8
2018,9,PIT,BAL,5,8
2018,9,TB,CAR,9,8
2018,9,TEN,DAL,7,3
2018,10,ARI,KC,9,8
2018,10,ATL,CLE,5,8
2018,10,BUF,NYJ,9,7
2018,10,CAR,PIT,9,7
2018,10,DAL,PHI,6,4
2018,10,DET,CHI,9,8
2018,10,JAX,IND,5,8
2018,10,LAC,OAK,6,4
2018,10,MIA,GB,9,8
2018,10,NE,TEN,9,8
2018,10,NO,CIN,9,8
2018,10,NYG,SF,4,2
2018,10,SEA,LA,6,4
2018,10,WAS,TB,6,4
2018,11,CAR,DET,6,4
2018,11,CIN,BAL,6,3
2018,11,DAL,ATL,7,5
2018,11,DEN,LAC,8,10
2018,11,GB,SEA,4,5
2018,11,HOU,WAS,6,4
2018,11,KC,LA,6,4
2018,11,MIN,CHI,9,8
2018,11,OAK,ARI,7,3
2018,11,PHI,NO,9,8
2018,11,PIT,JAX,10,9
2018,11,TB,NYG,9,8
2018,11,TEN,IND,9,8
2018,12,ARI,LAC,5,4
2018,12,ATL,NO,9,8
2018,12,CHI,DET,2,5
2018,12,CLE,CIN,9,8
2018,12,GB,MIN,6,4
2018,12,JAX,BUF,6,4
2018,12,MIA,IND,2,1
2018,12,NE,NYJ,6,4
2018,12,NYG,PHI,4,2
2018,12,OAK,BAL,5,8
2018,12,PIT,DEN,7,3
2018,12,SEA,CAR,4,2
2018,12,SF,TB,5,8
2018,12,TEN,HOU,9,8
2018,12,WAS,DAL,5,4
2018,13,ARI,GB,2,5
2018,13,BAL,ATL,6,4
2018,13,BUF,MIA,6,4
2018,13,CAR,TB,5,8
2018,13,CHI,NYG,5,4
2018,13,CLE,HOU,9,8
2018,13,DEN,CIN,6,4
2018,13,IND,JAX,6,4
2018,13,KC,OAK,9,8
2018,13,LAC,PIT,8,10
2018,13,LA,DET,6,4
2018,13,MIN,NE,5,8
2018,13,NO,DAL,5,8
2018,13,NYJ,TEN,8,10
2018,13,SF,SEA,9,8
2018,13,WAS,PHI,6,4
2018,14,ATL,GB,9,8
2018,14,BAL,KC,7,6
2018,14,CAR,CLE,7,5
2018,14,CIN,LAC,5,8
2018,14,DEN,SF,9,8
2018,14,DET,ARI,6,4
2018,14,IND,HOU,7,4
2018,14,JAX,TEN,9,8
2018,14,LA,CHI,6,4
2018,14,MIN,SEA,6,4
2018,14,NE,MIA,4,2
2018,14,NO,TB,4,2
2018,14,NYG,WAS,9,8
2018,14,NYJ,BUF,8,2
2018,14,PHI,DAL,6,4
2018,14,PIT,OAK,2,5
2018,15,ARI,ATL,9,8
2018,15,CLE,DEN,2,5
2018,15,DAL,IND,9,8
2018,15,DET,BUF,4,2
2018,15,GB,CHI,5,8
2018,15,HOU,NYJ,7,3
2018,15,LAC,KC,10,9
2018,15,MIA,MIN,9,8
2018,15,NE,PIT,6,4
2018,15,NO,CAR,2,5
2018,15,OAK,CIN,9,8
2018,15,PHI,LA,5,4
2018,15,SEA,SF,6,3
2018,15,TB,BAL,6,4
2018,15,TEN,NYG,5,8
2018,15,WAS,JAX,8,10
2018,16,ATL,CAR,5,4
2018,16,BAL,LAC,6,4
2018,16,BUF,NE,9,8
2018,16,CHI,SF,2,5
2018,16,CIN,CLE,9,8
2018,16,DEN,OAK,9,8
2018,16,GB,NYJ,8,10
2018,16,HOU,PHI,6,4
2018,16,JAX,MIA,7,3
2018,16,KC,SEA,5,4
2018,16,LA,ARI,5,8
2018,16,MIN,DET,7,4
2018,16,NYG,IND,8,10
2018,16,PIT,NO,1,6
2018,16,TB,DAL,9,8
2018,16,WAS,TEN,2,5
2018,17,ARI,SEA,6,3
2018,17,ATL,TB,4,2
2018,17,CAR,NO,9,8
2018,17,CHI,MIN,5,8
2018,17,CIN,PIT,2,5
2018,17,CLE,BAL,9,8
2018,17,DAL,NYG,7,6
2018,17,DET,GB,9,8
2018,17,IND,TEN,9,8
2018,17,JAX,HOU,9,8
2018,17,LAC,DEN,6,4
2018,17,MIA,BUF,9,8
2018,17,NYJ,NE,9,8
2018,17,OAK,KC,9,7
2018,17,PHI,WAS,5,8
2018,17,SF,LA,9,7
2018,18,IND,HOU,9,8
2018,18,LAC,BAL,9,8
2018,18,PHI,CHI,4,5
2018,18,SEA,DAL,6,3
2018,19,DAL,LA,5,8
2018,19,IND,KC,9,7
2018,19,LAC,NE,9,8
2018,19,PHI,NO,2,5
2018,20,LA,NO,8,10
2018,20,NE,KC,6,4
2018,21,NE,LA,7,3
2019,1,ATL,MIN,9,7
2019,1,BAL,MIA,9,7
2019,1,BUF,NYJ,10,10
2019,1,CIN,SEA,2,5
2019,1,DEN,OAK,9,8
2019,1,DET,ARI,9,7
2019,1,GB,CHI,6,4
2019,1,HOU,NO,2,5
2019,1,IND,LAC,5,8
2019,1,KC,JAX,9,8
2019,1,LA,CAR,5,8
2019,1,NYG,DAL,9,8
2019,1,PIT,NE,9,8
2019,1,SF,TB,6,4
2019,1,TEN,CLE,6,4
2019,1,WAS,PHI,4,2
2019,2,ARI,BAL,9,8
2019,2,BUF,NYG,5,8
2019,2,CHI,DEN,6,4
2019,2,CLE,NYJ,9,8
2019,2,DAL,WAS,5,4
2019,2,IND,TEN,2,1
2019,2,JAX,HOU,6,4
2019,2,KC,OAK,5,4
2019,2,LAC,DET,2,5
2019,2,MIN,GB,5,8
2019,2,NE,MIA,9,8
2019,2,NO,LA,5,8
2019,2,PHI,ATL,6,4
2019,2,SEA,PIT,7,3
2019,2,SF,CIN,9,8
2019,2,TB,CAR,7,5
2019,3,ATL,IND,5,8
2019,3,BAL,KC,5,8
2019,3,CAR,ARI,7,3
2019,3,CHI,WAS,9,8
2019,3,CIN,BUF,6,4
2019,3,DEN,GB,5,8
2019,3,DET,PHI,6,4
2019,3,HOU,LAC,4,5
2019,3,LA,CLE,7,5
2019,3,MIA,DAL,9,8
2019,3,NO,SEA,5,8
2019,3,NYG,TB,8,10
2019,3,NYJ,NE,9,7
2019,3,OAK,MIN,9,8
2019,3,PIT,SF,2,5
2019,3,TEN,JAX,9,8
2019,4,CAR,HOU,7,3
2019,4,CIN,PIT,5,8
2019,4,CLE,BAL,6,4
2019,4,DAL,NO,6,4
2019,4,JAX,DEN,4,2
2019,4,KC,DET,2,5
2019,4,LAC,MIA,6,4
2019,4,MIN,CHI,9,8
2019,4,NE,BUF,6,4
2019,4,OAK,IND,9,8
2019,4,PHI,GB,2,5
2019,4,SEA,ARI,9,8
2019,4,TB,LA,9,8
2019,4,TEN,ATL,9,8
2019,4,WAS,NYG,9,8
2019,5,ARI,CIN,6,4
2019,5,ATL,HOU,5,8
2019,5,BAL,PIT,1,6
2019,5,BUF,TEN,7,3
2019,5,CHI,OAK,1,6
2019,5,CLE,SF,9,7
2019,5,DEN,LAC,9,8
2019,5,GB,DAL,9,8
2019,5,IND,KC,6,4
2019,5,JAX,CAR,8,10
2019,5,LA,SEA,2,1
2019,5,MIN,NYG,5,8
2019,5,NE,WAS,5,4
2019,5,NYJ,PHI,9,7
2019,5,TB,NO,5,8
2019,6,ATL,ARI,6,4
2019,6,CAR,TB,9,8
2019,6,CIN,BAL,9,8
2019,6,DAL,NYJ,5,8
2019,6,DET,GB,4,2
2019,6,HOU,KC,2,5
2019,6,NO,JAX,7,3
2019,6,NYG,NE,5,8
2019,6,PHI,MIN,9,8
2019,6,PIT,LAC,9,8
2019,6,SEA,CLE,4,5
2019,6,SF,LA,7,4
2019,6,TEN,DEN,9,8
2019,6,WAS,MIA,6,4
2019,7,ARI,NYG,6,4
2019,7,BAL,SEA,7,3
2019,7,HOU,IND,5,8
2019,7,JAX,CIN,7,3
2019,7,KC,DEN,9,8
2019,7,LAC,TEN,7,3
2019,7,LA,ATL,9,8
2019,7,MIA,BUF,2,5
2019,7,MIN,DET,6,4
2019,7,NE,NYJ,9,8
2019,7,NO,CHI,5,8
2019,7,OAK,GB,9,8
2019,7,PHI,DAL,9,8
2019,7,SF,WAS,7,3
2019,8,ARI,NO,5,8
2019,8,CAR,SF,9,8
2019,8,CIN,LA,9,8
2019,8,CLE,NE,9,8
2019,8,DEN,IND,4,2
2019,8,GB,KC,7,3
2019,8,LAC,CHI,8,10
2019,8,MIA,PIT,2,5
2019,8,NYG,DET,5,8
2019,8,NYJ,JAX,9,8
2019,8,OAK,HOU,2,5
2019,8,PHI,BUF,5,4
2019,8,SEA,ATL,9,8
2019,8,TB,TEN,1,6
2019,8,WAS,MIN,6,8
2019,9,CHI,PHI,9,8
2019,9,CLE,DEN,5,8
2019,9,DAL,NYG,2,5
2019,9,DET,OAK,7,3
2019,9,GB,LAC,9,8
2019,9,HOU,JAX,5,8
2019,9,IND,PIT,2,5
2019,9,MIN,KC,2,5
2019,9,NE,BAL,5,8
2019,9,NYJ,MIA,5,4
2019,9,SF,ARI,5,4
2019,9,TB,SEA,2,5
2019,9,TEN,CAR,9,8
2019,9,WAS,BUF,9,8
2019,10,ARI,TB,7,6
2019,10,ATL,NO,6,4
2019,10,BAL,CIN,9,8
2019,10,BUF,CLE,6,3
2019,10,CAR,GB,5,8
2019,10,DET,CHI,6,4
2019,10,KC,TEN,4,2
2019,10,LAC,OAK,6,4
2019,10,LA,PIT,6,4
2019,10,MIA,IND,7,3
2019,10,MIN,DAL,6,4
2019,10,NYG,NYJ,6,4
2019,10,SEA,SF,2,5
2019,11,ARI,SF,2,5
2019,11,ATL,CAR,9,8
2019,11,BUF,MIA,9,8
2019,11,CHI,LA,5,4
2019,11,CIN,OAK,6,4
2019,11,DAL,DET,7,4
2019,11,DEN,MIN,8,10
2019,11,HOU,BAL,9,8
2019,11,JAX,IND,5,8
2019,11,KC,LAC,6,4
2019,11,NE,PHI,7,3
2019,11,NO,TB,9,8
2019,11,NYJ,WAS,9,8
2019,11,PIT,CLE,9,8
2019,12,BAL,LA,9,8
2019,12,CAR,NO,6,4
2019,12,DAL,NE,5,8
2019,12,DEN,BUF,9,8
2019,12,DET,WAS,1,6
2019,12,GB,SF,9,7
2019,12,IND,HOU,7,3
2019,12,JAX,TEN,9,8
2019,12,MIA,CLE,9,8
2019,12,NYG,CHI,6,4
2019,12,OAK,NYJ,9,8
2019,12,PIT,CIN,7,5
2019,12,SEA,PHI,6,8
2019,12,TB,ATL,5,4
2019,13,BUF,DAL,5,4
2019,13,CHI,DET,8,2
2019,13,CLE,PIT,7,4
2019,13,GB,NYG,5,8
2019,13,LAC,DEN,6,4
2019,13,LA,ARI,9,8
2019,13,MIN,SEA,7,3
2019,13,NE,HOU,5,8
2019,13,NO,ATL,5,8
2019,13,NYJ,CIN,9,8
2019,13,OAK,KC,9,8
2019,13,PHI,MIA,4,2
2019,13,SF,BAL,7,3
2019,13,TB,JAX,9,8
2019,13,TEN,IND,4,2
2019,13,WAS,CAR,2,5
2019,14,BAL,BUF,5,8
2019,14,CAR,ATL,5,8
2019,14,CIN,CLE,6,4
2019,14,DAL,CHI,5,8
2019,14,DEN,HOU,9,8
2019,14,DET,MIN,9,8
2019,14,IND,TB,8,2
2019,14,KC,NE,5,4
2019,14,LAC,JAX,9,8
2019,14,MIA,NYJ,6,4
2019,14,NYG,PHI,8,10
2019,14,PIT,ARI,6,4
2019,14,SEA,LA,9,8
2019,14,SF,NO,2,5
2019,14,TEN,OAK,6,4
2019,14,WAS,GB,9,8
2019,15,ATL,SF,8,10
2019,15,BUF,PIT,2,5
2019,15,CHI,GB,9,8
2019,15,CLE,ARI,5,8
2019,15,DEN,KC,9,8
2019,15,HOU,TEN,6,4
2019,15,IND,NO,9,8
2019,15,JAX,OAK,10,9
2019,15,LA,DAL,9,8
2019,15,MIA,NYG,6,4
2019,15,MIN,LAC,5,8
2019,15,NE,CIN,5,4
2019,15,NYJ,BAL,9,8
2019,15,PHI,WAS,2,5
2019,15,SEA,CAR,9,8
2019,15,TB,DET,9,8
2019,16,ARI,SEA,6,4
2019,16,BAL,CLE,5,4
2019,16,BUF,NE,7,3
2019,16,CAR,IND,9,7
2019,16,CIN,MIA,9,8
2019,16,DAL,PHI,5,8
2019,16,DET,DEN,7,3
2019,16,GB,MIN,2,5
2019,16,HOU,TB,6,6
2019,16,JAX,ATL,9,8
2019,16,KC,CHI,9,8
2019,16,LA,SF,4,5
2019,16,NO,TEN,2,6
2019,16,NYG,WAS,5,8
2019,16,OAK,LAC,5,8
2019,16,PIT,NYJ,6,4
2019,17,ARI,LA,6,4
2019,17,ATL,TB,8,10
2019,17,CHI,MIN,6,4
2019,17,CLE,CIN,5,8
2019,17,GB,DET,8,10
2019,17,IND,JAX,6,3
2019,17,LAC,KC,6,4
2019,17,MIA,NE,7,6
2019,17,NO,CAR,9,7
2019,17,NYJ,BUF,7,3
2019,17,OAK,DEN,6,4
2019,17,PHI,NYG,6,3
2019,17,PIT,BAL,5,8
2019,17,SF,SEA,5,8
2019,17,TEN,HOU,5,8
2019,17,WAS,DAL,9,8
2019,18,BUF,HOU,8,10
2019,18,MIN,NO,7,3
2019,18,SEA,PHI,6,4
2019,18,TEN,NE,2,5
2019,19,HOU,KC,7,6
2019,19,MIN,SF,9,8
2019,19,SEA,GB,9,8
2019,19,TEN,BAL,9,8
2019,20,GB,SF,9,8
2019,20,TEN,KC,7,4
2019,21,SF,KC,4,2
2020,1,ARI,SF,4,5
2020,1,CHI,DET,10,10
2020,1,CLE,BAL,9,8
2020,1,DAL,LA,6,3
2020,1,GB,MIN,6,4
2020,1,HOU,KC,5,8
2020,1,IND,JAX,2,5
2020,1,LAC,CIN,4,5
2020,1,LV,CAR,7,3
2020,1,MIA,NE,9,8
2020,1,NYJ,BUF,9,8
2020,1,PHI,WAS,4,2
2020,1,PIT,NYG,7,4
2020,1,SEA,ATL,5,8
2020,1,TB,NO,5,4
2020,1,TEN,DEN,2,5
2020,2,ATL,DAL,10,9
2020,2,BAL,HOU,9,8
2020,2,BUF,MIA,7,3
2020,2,CAR,TB,9,8
2020,2,CIN,CLE,9,8
2020,2,DEN,PIT,5,8
2020,2,DET,GB,5,4
2020,2,JAX,TEN,5,4
2020,2,KC,LAC,8,10
2020,2,LA,PHI,5,8
2020,2,MIN,IND,9,8
2020,2,NE,SEA,7,3
2020,2,NO,LV,7,3
2020,2,NYG,CHI,9,8
2020,2,SF,NYJ,9,8
2020,2,WAS,ARI,9,8
2020,3,CAR,LAC,5,8
2020,3,CHI,ATL,10,9
2020,3,CIN,PHI,2,5
2020,3,DAL,SEA,6,4
2020,3,DET,ARI,2,5
2020,3,GB,NO,7,3
2020,3,HOU,PIT,2,5
2020,3,KC,BAL,9,8
2020,3,LA,BUF,9,7
2020,3,LV,NE,6,4
2020,3,MIA,JAX,9,8
2020,3,NYJ,IND,9,8
2020,3,SF,NYG,5,8
2020,3,TB,DEN,9,8
2020,3,TEN,MIN,8,10
2020,3,WAS,CLE,7,3
2020,4,ARI,CAR,9,8
2020,4,ATL,GB,9,8
2020,4,BAL,WAS,9,8
2020,4,BUF,LV,5,4
2020,4,CLE,DAL,9,8
2020,4,DEN,NYJ,7,3
2020,4,IND,CHI,9,8
2020,4,JAX,CIN,5,4
2020,4,LAC,TB,4,2
2020,4,MIN,HOU,5,8
2020,4,NE,KC,6,4
2020,4,NO,DET,7,4
2020,4,NYG,LA,6,4
2020,4,PHI,SF,2,5
2020,4,SEA,MIA,6,4
2020,5,ARI,NYJ,9,8
2020,5,BUF,TEN,9,8
2020,5,CAR,ATL,7,4
2020,5,CIN,BAL,9,8
2020,5,IND,CLE,5,8
2020,5,JAX,HOU,6,4
2020,5,LAC,NO,8,2
2020,5,LA,WAS,9,8
2020,5,LV,KC,7,3
2020,5,MIA,SF,9,8
2020,5,MIN,SEA,4,2
2020,5,NYG,DAL,2,5
2020,5,PHI,PIT,5,8
2020,5,TB,CHI,4,5
2020,6,ARI,DAL,9,8
2020,6,ATL,MIN,9,8
2020,6,BAL,PHI,9,8
2020,6,CHI,CAR,5,8
2020,6,CIN,IND,4,2
2020,6,CLE,PIT,9,8
2020,6,DEN,NE,9,8
2020,6,DET,JAX,9,8
2020,6,GB,TB,9,8
2020,6,HOU,TEN,1,6
2020,6,KC,BUF,6,4
2020,6,LA,SF,9,8
2020,6,NYJ,MIA,9,8
2020,6,WAS,NYG,6,4
2020,7,BUF,NYJ,2,5
2020,7,CAR,NO,6,3
2020,7,CHI,LA,9,8
2020,7,CLE,CIN,4,5
2020,7,DAL,WAS,9,8
2020,7,DET,ATL,2,5
2020,7,GB,HOU,9,8
2020,7,JAX,LAC,6,4
2020,7,KC,DEN,9,8
2020,7,NYG,PHI,3,1
2020,7,PIT,TEN,5,8
2020,7,SEA,ARI,8,10
2020,7,SF,NE,9,8
2020,7,TB,LV,7,4
2020,8,ATL,CAR,7,3
2020,8,DAL,PHI,6,4
2020,8,IND,DET,5,4
2020,8,LAC,DEN,5,4
2020,8,LA,MIA,9,8
2020,8,LV,CLE,7,3
2020,8,MIN,GB,7,4
2020,8,NE,BUF,6,4
2020,8,NO,CHI,2,5
2020,8,NYJ,KC,9,8
2020,8,PIT,BAL,2,5
2020,8,SF,SEA,5,8
2020,8,TB,NYG,4,2
2020,8,TEN,CIN,9,8
2020,9,BAL,IND,7,3
2020,9,CAR,KC,7,3
2020,9,CHI,TEN,9,8
2020,9,DEN,ATL,9,8
2020,9,DET,MIN,9,8
2020,9,GB,SF,9,8
2020,9,HOU,JAX,6,4
2020,9,LV,LAC,6,4
2020,9,MIA,ARI,2,5
2020,9,NE,NYJ,8,10
2020,9,NO,TB,9,7
2020,9,NYG,WAS,5,8
2020,9,PIT,DAL,8,10
2020,9,SEA,BUF,9,8
2020,10,BAL,NE,6,4
2020,10,BUF,ARI,4,5
2020,10,CIN,PIT,9,8
2020,10,DEN,LV,5,8
2020,10,HOU,CLE,6,4
2020,10,IND,TEN,2,5
2020,10,JAX,GB,7,3
2020,10,LAC,MIA,9,8
2020,10,MIN,CHI,2,5
2020,10,PHI,NYG,5,8
2020,10,SEA,LA,5,8
2020,10,SF,NO,6,4
2020,10,TB,CAR,7,4
2020,10,WAS,DET,9,8
2020,11,ARI,SEA,5,4
2020,11,ATL,NO,6,4
2020,11,CIN,WAS,6,4
2020,11,DAL,MIN,2,5
2020,11,DET,CAR,9,8
2020,11,GB,IND,4,2
2020,11,KC,LV,2,5
2020,11,LA,TB,7,3
2020,11,MIA,DEN,6,4
2020,11,NE,HOU,6,4
2020,11,NYJ,LAC,9,8
2020,11,PHI,CLE,6,4
2020,11,PIT,JAX,5,8
2020,11,TEN,BAL,8,10
2020,12,ARI,NE,2,5
2020,12,BAL,PIT,5,8
2020,12,CAR,MIN,8,10
2020,12,CHI,GB,9,8
2020,12,CLE,JAX,6,3
2020,12,HOU,DET,5,4
2020,12,KC,TB,9,8
2020,12,LAC,BUF,9,8
2020,12,LV,ATL,9,8
2020,12,MIA,NYJ,5,8
2020,12,NO,DEN,9,8
2020,12,NYG,CIN,7,3
2020,12,SEA,PHI,5,8
2020,12,SF,LA,1,6
2020,12,TEN,IND,5,8
2020,12,WAS,DAL,6,4
2020,13,BUF,SF,6,4
2020,13,CIN,MIA,5,4
2020,13,CLE,TEN,9,8
2020,13,DAL,BAL,5,8
2020,13,DEN,KC,7,3
2020,13,DET,CHI,10,10
2020,13,IND,HOU,6,4
2020,13,JAX,MIN,2,5
2020,13,LA,ARI,5,4
2020,13,LV,NYJ,2,6
2020,13,NE,LAC,9,8
2020,13,NO,ATL,5,8
2020,13,NYG,SEA,2,5
2020,13,PHI,GB,5,8
2020,13,WAS,PIT,8,10
2020,14,ARI,NYG,9,8
2020,14,ATL,LAC,2,5
2020,14,BAL,CLE,6,4
2020,14,DAL,CIN,9,8
2020,14,DEN,CAR,6,4
2020,14,GB,DET,6,4
2020,14,HOU,CHI,9,8
2020,14,IND,LV,6,4
2020,14,KC,MIA,7,4
2020,14,MIN,TB,5,4
2020,14,NE,LA,9,8
2020,14,NO,PHI,5,8
2020,14,NYJ,SEA,9,8
2020,14,PIT,BUF,5,4
2020,14,TEN,JAX,9,8
2020,14,WAS,SF,5,4
2020,15,BUF,DEN,9,8
2020,15,CAR,GB,9,8
2020,15,CHI,MIN,6,4
2020,15,CLE,NYG,5,8
2020,15,DET,TEN,9,8
2020,15,HOU,IND,5,4
2020,15,JAX,BAL,9,8
2020,15,KC,NO,6,4
2020,15,LAC,LV,7,6
2020,15,NE,MIA,7,3
2020,15,NYJ,LA,5,8
2020,15,PHI,ARI,6,4
2020,15,PIT,CIN,9,8
2020,15,SEA,WAS,9,8
2020,15,SF,DAL,6,4
2020,15,TB,ATL,8,10
2020,16,ATL,KC,7,6
2020,16,BUF,NE,9,8
2020,16,CAR,WAS,9,8
2020,16,CHI,JAX,6,4
2020,16,CIN,HOU,6,3
2020,16,CLE,NYJ,5,8
2020,16,DEN,LAC,5,8
2020,16,IND,PIT,8,2
2020,16,LA,SEA,6,4
2020,16,MIA,LV,8,2
2020,16,MIN,NO,5,8
2020,16,NYG,BAL,9,8
2020,16,PHI,DAL,5,4
2020,16,SF,ARI,6,4
2020,16,TB,DET,9,7
2020,16,TEN,GB,9,8
2020,17,ARI,LA,6,4
2020,17,ATL,TB,5,8
2020,17,BAL,CIN,9,8
2020,17,DAL,NYG,6,4
2020,17,GB,CHI,6,4
2020,17,JAX,IND,9,8
2020,17,LAC,KC,6,4
2020,17,LV,DEN,8,2
2020,17,MIA,BUF,9,8
2020,17,MIN,DET,7,3
2020,17,NO,CAR,5,8
2020,17,NYJ,NE,1,6
2020,17,PIT,CLE,5,8
2020,17,SEA,SF,2,5
2020,17,TEN,HOU,6,6
2020,17,WAS,PHI,7,3
2020,18,BAL,TEN,2,3
2020,18,CHI,NO,5,8
2020,18,CLE,PIT,9,7
2020,18,IND,BUF,6,4
2020,18,LA,SEA,6,4
2020,18,TB,WAS,5,8
2020,19,BAL,BUF,5,8
2020,19,CLE,KC,9,8
2020,19,LA,GB,9,8
2020,19,TB,NO,4,5
2020,20,BUF,KC,5,8
2020,20,TB,GB,6,4
2020,21,KC,TB,9,8
2021,1,ARI,TEN,9,8
2021,1,BAL,LV,8,2
2021,1,CHI,LA,9,8
2021,1,CLE,KC,4,2
2021,1,DAL,TB,6,4
2021,1,DEN,NYG,6,4
2021,1,GB,NO,9,8
2021,1,JAX,HOU,9,8
2021,1,LAC,WAS,2,5
2021,1,MIA,NE,7,6
2021,1,MIN,CIN,6,4
2021,1,NYJ,CAR,9,8
2021,1,PHI,ATL,5,8
2021,1,PIT,BUF,4,2
2021,1,SEA,IND,5,8
2021,1,SF,DET,9,8
2021,2,ATL,TB,9,8
2021,2,BUF,MIA,9,8
2021,2,CIN,CHI,5,8
2021,2,DAL,LAC,2,5
2021,2,DEN,JAX,5,4
2021,2,DET,GB,6,4
2021,2,HOU,CLE,6,4
2021,2,KC,BAL,8,10
2021,2,LA,IND,6,4
2021,2,LV,PIT,6,4
2021,2,MIN,ARI,2,5
2021,2,NE,NYJ,5,8
2021,2,NO,CAR,9,8
2021,2,NYG,WAS,7,3
2021,2,SF,PHI,7,3
2021,2,TEN,SEA,8,10
2021,3,ARI,JAX,1,5
2021,3,ATL,NYG,4,2
2021,3,BAL,DET,6,4
2021,3,CAR,HOU,6,4
2021,3,CHI,CLE,6,4
2021,3,CIN,PIT,5,8
2021,3,GB,SF,6,4
2021,3,IND,TEN,6,4
2021,3,LAC,KC,7,6
2021,3,MIA,LV,7,6
2021,3,NO,NE,9,8
2021,3,NYJ,DEN,9,8
2021,3,PHI,DAL,9,8
2021,3,SEA,MIN,5,4
2021,3,TB,LA,9,8
2021,3,WAS,BUF,9,8
2021,4,ARI,LA,5,8
2021,4,BAL,DEN,5,4
2021,4,CAR,DAL,6,8
2021,4,CLE,MIN,7,3
2021,4,DET,CHI,9,8
2021,4,HOU,BUF,9,8
2021,4,IND,MIA,5,4
2021,4,JAX,CIN,4,2
2021,4,KC,PHI,6,4
2021,4,LV,LAC,9,8
2021,4,NYG,NO,8,10
2021,4,PIT,GB,5,8
2021,4,SEA,SF,2,6
2021,4,TB,NE,2,5
2021,4,TEN,NYJ,2,5
2021,4,WAS,ATL,8,10
2021,5,BUF,KC,5,8
2021,5,CHI,LV,6,4
2021,5,CLE,LAC,8,10
2021,5,DEN,PIT,9,8
2021,5,DET,MIN,5,8
2021,5,GB,CIN,7,6
2021,5,IND,BAL,10,10
2021,5,LA,SEA,2,5
2021,5,MIA,TB,9,8
2021,5,NE,HOU,8,10
2021,5,NO,WAS,7,3
2021,5,NYG,DAL,5,8
2021,5,NYJ,ATL,9,8
2021,5,PHI,CAR,8,10
2021,5,SF,ARI,5,8
2021,5,TEN,JAX,9,8
2021,6,ARI,CLE,9,8
2021,6,BUF,TEN,4,2
2021,6,CIN,DET,9,8
2021,6,DAL,NE,2,5
2021,6,GB,CHI,7,3
2021,6,HOU,IND,9,8
2021,6,KC,WAS,7,3
2021,6,LAC,BAL,9,8
2021,6,LA,NYG,9,8
2021,6,LV,DEN,5,8
2021,6,MIA,JAX,2,5
2021,6,MIN,CAR,6,3
